month,day_or_index,month_id,theme,motif,category,difficulty,selection_phase,availability,display_title,display_title_key,internal_id,asset_file_name,palette_count,grid_size,estimated_minutes,sort_order,prompt,notes
8,14,month-08,beach_holiday_summer,lemonade_jar,food,medium,mid,always,Lemonade Jar,,daily_08_014_lemonade_jar_medium,daily_08_014_lemonade_jar_medium,8,32,8,3814,"simple lemonade jar sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,15,month-08,beach_holiday_summer,straw_hat,objects,medium,mid,always,Straw Hat,,daily_08_015_straw_hat_medium,daily_08_015_straw_hat_medium,6,32,6,3815,"simple straw hat sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,16,month-08,beach_holiday_summer,seashell_crown,animals,medium,mid,always,Seashell Crown,,daily_08_016_seashell_crown_medium,daily_08_016_seashell_crown_medium,7,32,7,3816,"simple seashell crown sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,17,month-08,beach_holiday_summer,whale_cloud,animals,medium,mid,always,Whale Cloud,,daily_08_017_whale_cloud_medium,daily_08_017_whale_cloud_medium,7,32,7,3817,"simple whale cloud sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,18,month-08,beach_holiday_summer,mango_parfait,food,medium,mid,always,Mango Parfait,,daily_08_018_mango_parfait_medium,daily_08_018_mango_parfait_medium,8,32,8,3818,"simple mango parfait sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,19,month-08,beach_holiday_summer,sailboat,objects,medium,mid,always,Sailboat,,daily_08_019_sailboat_medium,daily_08_019_sailboat_medium,6,32,6,3819,"simple sailboat sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,20,month-08,beach_holiday_summer,beach_umbrella,objects,medium,mid,always,Beach Umbrella,,daily_08_020_beach_umbrella_medium,daily_08_020_beach_umbrella_medium,7,32,7,3820,"simple beach umbrella sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,21,month-08,beach_holiday_summer,mountain_beetle,animals,medium,late,always,Mountain Beetle,,daily_08_021_mountain_beetle_medium,daily_08_021_mountain_beetle_medium,8,32,8,3821,"simple mountain beetle sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,22,month-08,beach_holiday_summer,night_bonfire,plants,medium,late,always,Night Bonfire,,daily_08_022_night_bonfire_medium,daily_08_022_night_bonfire_medium,9,32,9,3822,"simple night bonfire sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 9 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,23,month-08,beach_holiday_summer,pineapple_drink,food,medium,late,always,Pineapple Drink,,daily_08_023_pineapple_drink_medium,daily_08_023_pineapple_drink_medium,6,32,6,3823,"simple pineapple drink sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,24,month-08,beach_holiday_summer,festival_cotton_candy,food,medium,late,always,Festival Cotton Candy,,daily_08_024_festival_cotton_candy_medium,daily_08_024_festival_cotton_candy_medium,7,32,7,3824,"simple festival cotton candy sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,25,month-08,beach_holiday_summer,river_fish,animals,medium,late,always,River Fish,,daily_08_025_river_fish_medium,daily_08_025_river_fish_medium,8,32,8,3825,"simple river fish sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
8,26,month-08,beach_holiday_summer,hammock_cat,animals,hard,late,always,Hammock Cat,,daily_08_026_hammock_cat_hard,daily_08_026_hammock_cat_hard,10,32,9,3826,"simple hammock cat sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 10 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
8,27,month-08,beach_holiday_summer,tropical_flower,plants,hard,late,always,Tropical Flower,,daily_08_027_tropical_flower_hard,daily_08_027_tropical_flower_hard,11,32,10,3827,"simple tropical flower sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 11 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
8,28,month-08,beach_holiday_summer,stargazing_tent,seasonal,hard,late,always,Stargazing Tent,,daily_08_028_stargazing_tent_hard,daily_08_028_stargazing_tent_hard,12,32,11,3828,"simple stargazing tent sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 12 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
8,29,month-08,beach_holiday_summer,lantern_bug,seasonal,hard,late,always,Lantern Bug,,daily_08_029_lantern_bug_hard,daily_08_029_lantern_bug_hard,13,32,12,3829,"simple lantern bug sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 13 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
8,30,month-08,beach_holiday_summer,ocean_postcard,objects,hard,late,always,Ocean Postcard,,daily_08_030_ocean_postcard_hard,daily_08_030_ocean_postcard_hard,14,32,13,3830,"simple ocean postcard sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 14 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
8,31,month-08,beach_holiday_summer,tide_pool_crab,animals,hard,late,always,Tide Pool Crab,,daily_08_031_tide_pool_crab_hard,daily_08_031_tide_pool_crab_hard,9,32,8,3831,"simple tide pool crab sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 9 colors, sea blue, sunflower yellow, coral orange, and cream palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
9,1,month-09,moon_viewing_autumn,moon_rabbit,animals,easy,early,always,Moon Rabbit,,daily_09_001_moon_rabbit_easy,daily_09_001_moon_rabbit_easy,4,32,4,3901,"simple moon rabbit sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
9,2,month-09,moon_viewing_autumn,dango_stack,food,easy,early,always,Dango Stack,,daily_09_002_dango_stack_easy,daily_09_002_dango_stack_easy,5,32,5,3902,"simple dango stack sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
9,3,month-09,moon_viewing_autumn,pampas_grass,plants,easy,early,always,Pampas Grass,,daily_09_003_pampas_grass_easy,daily_09_003_pampas_grass_easy,5,32,5,3903,"simple pampas grass sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
9,4,month-09,moon_viewing_autumn,reading_cat,animals,easy,early,always,Reading Cat,,daily_09_004_reading_cat_easy,daily_09_004_reading_cat_easy,6,32,6,3904,"simple reading cat sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
9,5,month-09,moon_viewing_autumn,acorn_basket,plants,easy,early,always,Acorn Basket,,daily_09_005_acorn_basket_easy,daily_09_005_acorn_basket_easy,4,32,4,3905,"simple acorn basket sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
9,6,month-09,moon_viewing_autumn,pear_tart,food,easy,early,always,Pear Tart,,daily_09_006_pear_tart_easy,daily_09_006_pear_tart_easy,5,32,5,3906,"simple pear tart sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
9,7,month-09,moon_viewing_autumn,chestnut_cup,objects,easy,early,always,Chestnut Cup,,daily_09_007_chestnut_cup_easy,daily_09_007_chestnut_cup_easy,6,32,6,3907,"simple chestnut cup sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
9,8,month-09,moon_viewing_autumn,owl_bookmark,animals,easy,early,always,Owl Bookmark,,daily_09_008_owl_bookmark_easy,daily_09_008_owl_bookmark_easy,4,32,4,3908,"simple owl bookmark sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
9,9,month-09,moon_viewing_autumn,harvest_wagon,objects,easy,early,always,Harvest Wagon,,daily_09_009_harvest_wagon_easy,daily_09_009_harvest_wagon_easy,5,32,5,3909,"simple harvest wagon sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
9,10,month-09,moon_viewing_autumn,grape_bunch,food,easy,early,always,Grape Bunch,,daily_09_010_grape_bunch_easy,daily_09_010_grape_bunch_easy,6,32,6,3910,"simple grape bunch sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
9,11,month-09,moon_viewing_autumn,moon_lantern,seasonal,medium,mid,always,Moon Lantern,,daily_09_011_moon_lantern_medium,daily_09_011_moon_lantern_medium,8,32,8,3911,"simple moon lantern sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,12,month-09,moon_viewing_autumn,fox_postcard,animals,medium,mid,always,Fox Postcard,,daily_09_012_fox_postcard_medium,daily_09_012_fox_postcard_medium,9,32,9,3912,"simple fox postcard sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 9 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,13,month-09,moon_viewing_autumn,cozy_sweater,objects,medium,mid,always,Cozy Sweater,,daily_09_013_cozy_sweater_medium,daily_09_013_cozy_sweater_medium,7,32,7,3913,"simple cozy sweater sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,14,month-09,moon_viewing_autumn,mushroom_stool,plants,medium,mid,always,Mushroom Stool,,daily_09_014_mushroom_stool_medium,daily_09_014_mushroom_stool_medium,8,32,8,3914,"simple mushroom stool sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,15,month-09,moon_viewing_autumn,autumn_leaf_pin,plants,medium,mid,always,Autumn Leaf Pin,,daily_09_015_autumn_leaf_pin_medium,daily_09_015_autumn_leaf_pin_medium,6,32,6,3915,"simple autumn leaf pin sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,16,month-09,moon_viewing_autumn,rice_ball_picnic,objects,medium,mid,always,Rice Ball Picnic,,daily_09_016_rice_ball_picnic_medium,daily_09_016_rice_ball_picnic_medium,7,32,7,3916,"simple rice ball picnic sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,17,month-09,moon_viewing_autumn,teapot_steam,food,medium,mid,always,Teapot Steam,,daily_09_017_teapot_steam_medium,daily_09_017_teapot_steam_medium,7,32,7,3917,"simple teapot steam sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,18,month-09,moon_viewing_autumn,persimmon_branch,plants,medium,mid,always,Persimmon Branch,,daily_09_018_persimmon_branch_medium,daily_09_018_persimmon_branch_medium,8,32,8,3918,"simple persimmon branch sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,19,month-09,moon_viewing_autumn,star_bookmark,seasonal,medium,mid,always,Star Bookmark,,daily_09_019_star_bookmark_medium,daily_09_019_star_bookmark_medium,6,32,6,3919,"simple star bookmark sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,20,month-09,moon_viewing_autumn,picnic_thermos,objects,medium,mid,always,Picnic Thermos,,daily_09_020_picnic_thermos_medium,daily_09_020_picnic_thermos_medium,7,32,7,3920,"simple picnic thermos sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,21,month-09,moon_viewing_autumn,cloud_sheep,objects,medium,late,always,Cloud Sheep,,daily_09_021_cloud_sheep_medium,daily_09_021_cloud_sheep_medium,8,32,8,3921,"simple cloud sheep sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,22,month-09,moon_viewing_autumn,maple_cookie,food,medium,late,always,Maple Cookie,,daily_09_022_maple_cookie_medium,daily_09_022_maple_cookie_medium,9,32,9,3922,"simple maple cookie sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 9 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,23,month-09,moon_viewing_autumn,denim_overalls,objects,medium,late,always,Denim Overalls,,daily_09_023_denim_overalls_medium,daily_09_023_denim_overalls_medium,6,32,6,3923,"simple denim overalls sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,24,month-09,moon_viewing_autumn,book_lamp,objects,medium,late,always,Book Lamp,,daily_09_024_book_lamp_medium,daily_09_024_book_lamp_medium,7,32,7,3924,"simple book lamp sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
9,25,month-09,moon_viewing_autumn,wheat_bundle,plants,hard,late,always,Wheat Bundle,,daily_09_025_wheat_bundle_hard,daily_09_025_wheat_bundle_hard,9,32,8,3925,"simple wheat bundle sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 9 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
9,26,month-09,moon_viewing_autumn,crescent_cup,objects,hard,late,always,Crescent Cup,,daily_09_026_crescent_cup_hard,daily_09_026_crescent_cup_hard,10,32,9,3926,"simple crescent cup sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 10 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
9,27,month-09,moon_viewing_autumn,squirrel_scarf,animals,hard,late,always,Squirrel Scarf,,daily_09_027_squirrel_scarf_hard,daily_09_027_squirrel_scarf_hard,11,32,10,3927,"simple squirrel scarf sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 11 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
9,28,month-09,moon_viewing_autumn,music_box,objects,hard,late,always,Music Box,,daily_09_028_music_box_hard,daily_09_028_music_box_hard,12,32,11,3928,"simple music box sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 12 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
9,29,month-09,moon_viewing_autumn,autumn_jam,food,hard,late,always,Autumn Jam,,daily_09_029_autumn_jam_hard,daily_09_029_autumn_jam_hard,13,32,12,3929,"simple autumn jam sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 13 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
9,30,month-09,moon_viewing_autumn,moon_tea,food,hard,late,always,Moon Tea,,daily_09_030_moon_tea_hard,daily_09_030_moon_tea_hard,14,32,13,3930,"simple moon tea sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 14 colors, moon gold, chestnut brown, pampas beige, and grape purple palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
10,1,month-10,halloween_night,pumpkin_lantern,seasonal,easy,early,always,Pumpkin Lantern,,daily_10_001_pumpkin_lantern_easy,daily_10_001_pumpkin_lantern_easy,4,32,4,4001,"simple pumpkin lantern sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,2,month-10,halloween_night,ghost_sheet,seasonal,easy,early,always,Ghost Sheet,,daily_10_002_ghost_sheet_easy,daily_10_002_ghost_sheet_easy,5,32,5,4002,"simple ghost sheet sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,3,month-10,halloween_night,bat_candy,food,easy,early,always,Bat Candy,,daily_10_003_bat_candy_easy,daily_10_003_bat_candy_easy,5,32,5,4003,"simple bat candy sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,4,month-10,halloween_night,witch_hat,seasonal,easy,early,always,Witch Hat,,daily_10_004_witch_hat_easy,daily_10_004_witch_hat_easy,6,32,6,4004,"simple witch hat sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,5,month-10,halloween_night,black_cat,animals,easy,early,always,Black Cat,,daily_10_005_black_cat_easy,daily_10_005_black_cat_easy,4,32,4,4005,"simple black cat sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,6,month-10,halloween_night,candy_corn_bag,food,easy,early,always,Candy Corn Bag,,daily_10_006_candy_corn_bag_easy,daily_10_006_candy_corn_bag_easy,5,32,5,4006,"simple candy corn bag sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,7,month-10,halloween_night,spider_teacup,food,easy,early,always,Spider Teacup,,daily_10_007_spider_teacup_easy,daily_10_007_spider_teacup_easy,6,32,6,4007,"simple spider teacup sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,8,month-10,halloween_night,moon_broom,seasonal,easy,early,always,Moon Broom,,daily_10_008_moon_broom_easy,daily_10_008_moon_broom_easy,4,32,4,4008,"simple moon broom sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 4 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,9,month-10,halloween_night,haunted_house,objects,easy,early,always,Haunted House,,daily_10_009_haunted_house_easy,daily_10_009_haunted_house_easy,5,32,5,4009,"simple haunted house sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,10,month-10,halloween_night,purple_potion,objects,easy,early,always,Purple Potion,,daily_10_010_purple_potion_easy,daily_10_010_purple_potion_easy,6,32,6,4010,"simple purple potion sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 6 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,11,month-10,halloween_night,jack_o_lantern_pie,food,easy,mid,always,Jack O Lantern Pie,,daily_10_011_jack_o_lantern_pie_easy,daily_10_011_jack_o_lantern_pie_easy,5,32,5,4011,"simple jack o lantern pie sticker, centered, chunky pixel art, bold readable silhouette, large fill zones, very few isolated pixels, minimal tiny details, satisfying early shape reveal, around 5 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",large primary shapes first; low island count; beginner-friendly fill flow
10,12,month-10,halloween_night,skeleton_key,objects,medium,mid,always,Skeleton Key,,daily_10_012_skeleton_key_medium,daily_10_012_skeleton_key_medium,9,32,9,4012,"simple skeleton key sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 9 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,13,month-10,halloween_night,raven_letter,objects,medium,mid,always,Raven Letter,,daily_10_013_raven_letter_medium,daily_10_013_raven_letter_medium,7,32,7,4013,"simple raven letter sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,14,month-10,halloween_night,star_cloak,seasonal,medium,mid,always,Star Cloak,,daily_10_014_star_cloak_medium,daily_10_014_star_cloak_medium,8,32,8,4014,"simple star cloak sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,15,month-10,halloween_night,caramel_apple,food,medium,mid,always,Caramel Apple,,daily_10_015_caramel_apple_medium,daily_10_015_caramel_apple_medium,6,32,6,4015,"simple caramel apple sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
10,16,month-10,halloween_night,midnight_candle,objects,medium,mid,always,Midnight Candle,,daily_10_016_midnight_candle_medium,daily_10_016_midnight_candle_medium,7,32,7,4016,"simple midnight candle sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, pumpkin orange, midnight purple, candy pink, and ghost cream palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
